experiment,algo,episode,distance,time
lean_by_difficulty,VPG,4065,1.86,1
lean_by_difficulty,VPG,4066,1.67,1
lean_by_difficulty,VPG,4067,1.57,1
lean_by_difficulty,VPG,4068,1.77,1
lean_by_difficulty,VPG,4069,1.57,1
lean_by_difficulty,VPG,4070,1.9,1
lean_by_difficulty,VPG,4071,1.59,1
lean_by_difficulty,VPG,4072,1.75,1
lean_by_difficulty,VPG,4073,1.92,1
lean_by_difficulty,VPG,4074,1.69,1
lean_by_difficulty,VPG,4075,1.59,1
lean_by_difficulty,VPG,4076,1.8,1
lean_by_difficulty,VPG,4077,1.63,1
lean_by_difficulty,VPG,4078,1.73,1
lean_by_difficulty,VPG,4079,1.79,1
lean_by_difficulty,VPG,4080,1.81,1
lean_by_difficulty,VPG,4081,1.8,1
lean_by_difficulty,VPG,4082,1.86,1
lean_by_difficulty,VPG,4083,1.88,1
lean_by_difficulty,VPG,4084,1.83,1
lean_by_difficulty,VPG,4085,1.76,1
lean_by_difficulty,VPG,4086,2.2,1
lean_by_difficulty,VPG,4087,1.92,1
lean_by_difficulty,VPG,4088,1.65,1
lean_by_difficulty,VPG,4089,1.7,1
lean_by_difficulty,VPG,4090,1.72,1
lean_by_difficulty,VPG,4091,1.78,1
lean_by_difficulty,VPG,4092,1.65,1
lean_by_difficulty,VPG,4093,1.68,1
lean_by_difficulty,VPG,4094,1.55,1
lean_by_difficulty,VPG,4095,1.63,1
lean_by_difficulty,VPG,4096,1.51,1
lean_by_difficulty,VPG,4097,1.61,1
lean_by_difficulty,VPG,4098,1.6,1
lean_by_difficulty,VPG,4099,1.51,1
lean_by_difficulty,VPG,4100,1.7,1
lean_by_difficulty,VPG,4101,1.56,1
lean_by_difficulty,VPG,4102,1.6,1
lean_by_difficulty,VPG,4103,1.73,1
lean_by_difficulty,VPG,4104,1.6,1
lean_by_difficulty,VPG,4105,1.63,1
lean_by_difficulty,VPG,4106,1.5,1
lean_by_difficulty,VPG,4107,1.64,1
lean_by_difficulty,VPG,4108,1.65,1
lean_by_difficulty,VPG,4109,1.6,1
lean_by_difficulty,VPG,4110,1.72,1
lean_by_difficulty,VPG,4111,1.64,1
lean_by_difficulty,VPG,4112,1.74,1
lean_by_difficulty,VPG,4113,1.68,1
lean_by_difficulty,VPG,4114,1.64,1
lean_by_difficulty,VPG,4115,1.63,1
lean_by_difficulty,VPG,4116,1.62,1
lean_by_difficulty,VPG,4117,1.66,1
lean_by_difficulty,VPG,4118,1.65,1
lean_by_difficulty,VPG,4119,1.75,1
lean_by_difficulty,VPG,4120,1.7,1
lean_by_difficulty,VPG,4121,1.7,1
lean_by_difficulty,VPG,4122,1.68,1
lean_by_difficulty,VPG,4123,1.58,1
lean_by_difficulty,VPG,4124,1.64,1
lean_by_difficulty,VPG,4125,1.63,1
lean_by_difficulty,VPG,4126,1.71,1
lean_by_difficulty,VPG,4127,1.57,1
lean_by_difficulty,VPG,4128,1.6,1
lean_by_difficulty,VPG,4129,1.56,1
lean_by_difficulty,VPG,4130,1.61,1
lean_by_difficulty,VPG,4131,1.69,1
lean_by_difficulty,VPG,4132,1.97,1
lean_by_difficulty,VPG,4133,1.49,1
lean_by_difficulty,VPG,4134,1.54,1
lean_by_difficulty,VPG,4135,1.58,1
lean_by_difficulty,VPG,4136,1.88,1
lean_by_difficulty,VPG,4137,1.52,1
lean_by_difficulty,VPG,4138,1.82,1
lean_by_difficulty,VPG,4139,1.73,1
lean_by_difficulty,VPG,4140,1.55,1
lean_by_difficulty,VPG,4141,1.51,1
lean_by_difficulty,VPG,4142,1.84,1
lean_by_difficulty,VPG,4143,1.58,1
lean_by_difficulty,VPG,4144,1.6,1
lean_by_difficulty,VPG,4145,1.61,1
lean_by_difficulty,VPG,4146,1.58,1
lean_by_difficulty,VPG,4147,1.6,1
lean_by_difficulty,VPG,4148,1.87,1
lean_by_difficulty,VPG,4149,1.78,1
lean_by_difficulty,VPG,4150,1.41,1
lean_by_difficulty,VPG,4151,1.75,1
lean_by_difficulty,VPG,4152,1.9,1
lean_by_difficulty,VPG,4153,1.61,1
lean_by_difficulty,VPG,4154,1.77,1
lean_by_difficulty,VPG,4155,1.73,1
lean_by_difficulty,VPG,4156,1.5,1
lean_by_difficulty,VPG,4157,1.72,1
lean_by_difficulty,VPG,4158,1.66,1
lean_by_difficulty,VPG,4159,1.6,1
lean_by_difficulty,VPG,4160,1.75,1
lean_by_difficulty,VPG,4161,1.57,1
lean_by_difficulty,VPG,4162,1.74,1
lean_by_difficulty,VPG,4163,1.58,1
lean_by_difficulty,VPG,4164,1.56,1
lean_by_difficulty,VPG,4165,1.75,1
lean_by_difficulty,VPG,4166,1.49,1
lean_by_difficulty,VPG,4167,1.71,1
lean_by_difficulty,VPG,4168,1.55,1
lean_by_difficulty,VPG,4169,1.62,1
lean_by_difficulty,VPG,4170,1.71,1
lean_by_difficulty,VPG,4171,1.51,1
lean_by_difficulty,VPG,4172,1.62,1
lean_by_difficulty,VPG,4173,1.7,1
lean_by_difficulty,VPG,4174,1.49,1
lean_by_difficulty,VPG,4175,1.62,1
lean_by_difficulty,VPG,4176,1.48,1
lean_by_difficulty,VPG,4177,1.72,1
lean_by_difficulty,VPG,4178,1.86,1
lean_by_difficulty,VPG,4179,1.65,1
lean_by_difficulty,VPG,4180,1.6,1
lean_by_difficulty,VPG,4181,1.63,1
lean_by_difficulty,VPG,4182,1.63,1
lean_by_difficulty,VPG,4183,1.57,1
lean_by_difficulty,VPG,4184,1.52,1
lean_by_difficulty,VPG,4185,1.78,1
lean_by_difficulty,VPG,4186,1.68,1
lean_by_difficulty,VPG,4187,1.61,1
lean_by_difficulty,VPG,4188,1.63,1
lean_by_difficulty,VPG,4189,1.68,1
lean_by_difficulty,VPG,4190,1.46,1
lean_by_difficulty,VPG,4191,1.6,1
lean_by_difficulty,VPG,4192,1.67,1
lean_by_difficulty,VPG,4193,1.55,1
lean_by_difficulty,VPG,4194,1.63,1
lean_by_difficulty,VPG,4195,1.59,1
lean_by_difficulty,VPG,4196,1.77,1
lean_by_difficulty,VPG,4197,1.67,1
lean_by_difficulty,VPG,4198,1.62,1
lean_by_difficulty,VPG,4199,1.68,1
lean_by_difficulty,VPG,4200,1.63,1
lean_by_difficulty,VPG,4201,1.58,1
lean_by_difficulty,VPG,4202,1.83,1
lean_by_difficulty,VPG,4203,1.72,1
lean_by_difficulty,VPG,4204,1.6,1
lean_by_difficulty,VPG,4205,1.79,1
lean_by_difficulty,VPG,4206,1.96,1
lean_by_difficulty,VPG,4207,1.71,1
lean_by_difficulty,VPG,4208,1.56,1
lean_by_difficulty,VPG,4209,1.62,1
lean_by_difficulty,VPG,4210,1.6,1
lean_by_difficulty,VPG,4211,1.59,1
lean_by_difficulty,VPG,4212,1.63,1
lean_by_difficulty,VPG,4213,1.9,1
lean_by_difficulty,VPG,4214,1.71,1
lean_by_difficulty,VPG,4215,1.68,1
lean_by_difficulty,VPG,4216,1.58,1
lean_by_difficulty,VPG,4217,1.72,1
lean_by_difficulty,VPG,4218,1.48,1
lean_by_difficulty,VPG,4219,1.58,1
lean_by_difficulty,VPG,4220,1.96,1
lean_by_difficulty,VPG,4221,1.68,1
lean_by_difficulty,VPG,4222,1.55,1
lean_by_difficulty,VPG,4223,1.69,1
lean_by_difficulty,VPG,4224,1.68,1
lean_by_difficulty,VPG,4225,1.56,1
lean_by_difficulty,VPG,4226,1.51,1
lean_by_difficulty,VPG,4227,1.61,1
lean_by_difficulty,VPG,4228,1.53,1
lean_by_difficulty,VPG,4229,1.97,1
lean_by_difficulty,VPG,4230,1.65,1
lean_by_difficulty,VPG,4231,1.54,1
lean_by_difficulty,VPG,4232,1.65,1
lean_by_difficulty,VPG,4233,1.56,1
lean_by_difficulty,VPG,4234,2.07,1
lean_by_difficulty,VPG,4235,1.68,1
lean_by_difficulty,VPG,4236,1.71,1
lean_by_difficulty,VPG,4237,1.83,1
lean_by_difficulty,VPG,4238,1.64,1
lean_by_difficulty,VPG,4239,1.58,1
lean_by_difficulty,VPG,4240,2.02,1
lean_by_difficulty,VPG,4241,1.82,1
lean_by_difficulty,VPG,4242,1.58,1
lean_by_difficulty,VPG,4243,2.06,1
lean_by_difficulty,VPG,4244,1.63,1
lean_by_difficulty,VPG,4245,1.87,1
lean_by_difficulty,VPG,4246,1.95,1
lean_by_difficulty,VPG,4247,1.56,1
lean_by_difficulty,VPG,4248,1.68,1
lean_by_difficulty,VPG,4249,1.84,1
lean_by_difficulty,VPG,4250,1.9,1
lean_by_difficulty,VPG,4251,1.79,1
lean_by_difficulty,VPG,4252,1.57,1
lean_by_difficulty,VPG,4253,1.74,1
lean_by_difficulty,VPG,4254,1.99,1
lean_by_difficulty,VPG,4255,1.66,1
lean_by_difficulty,VPG,4256,1.81,1
lean_by_difficulty,VPG,4257,1.52,1
lean_by_difficulty,VPG,4258,1.95,1
lean_by_difficulty,VPG,4259,1.59,1
lean_by_difficulty,VPG,4260,1.95,1
lean_by_difficulty,VPG,4261,1.85,1
lean_by_difficulty,VPG,4262,1.87,1
lean_by_difficulty,VPG,4263,1.74,1
lean_by_difficulty,VPG,4264,1.77,1
lean_by_difficulty,VPG,4265,1.52,1
lean_by_difficulty,VPG,4266,1.88,1
lean_by_difficulty,VPG,4267,1.73,1
lean_by_difficulty,VPG,4268,1.72,1
lean_by_difficulty,VPG,4269,1.92,1
lean_by_difficulty,VPG,4270,1.63,1
lean_by_difficulty,VPG,4271,1.72,1
lean_by_difficulty,VPG,4272,1.73,1
lean_by_difficulty,VPG,4273,1.97,1
lean_by_difficulty,VPG,4274,1.92,1
lean_by_difficulty,VPG,4275,1.56,1
lean_by_difficulty,VPG,4276,1.78,1
lean_by_difficulty,VPG,4277,1.73,1
lean_by_difficulty,VPG,4278,1.9,1
lean_by_difficulty,VPG,4279,1.84,1
lean_by_difficulty,VPG,4280,1.76,1
lean_by_difficulty,VPG,4281,1.62,1
lean_by_difficulty,VPG,4282,1.8,1
lean_by_difficulty,VPG,4283,1.84,1
lean_by_difficulty,VPG,4284,1.77,1
lean_by_difficulty,VPG,4285,1.81,1
lean_by_difficulty,VPG,4286,1.85,1
lean_by_difficulty,VPG,4287,2,1
lean_by_difficulty,VPG,4288,2.32,1
lean_by_difficulty,VPG,4289,1.81,1
lean_by_difficulty,VPG,4290,2.24,1
lean_by_difficulty,VPG,4291,2.07,1
lean_by_difficulty,VPG,4292,2.23,1
lean_by_difficulty,VPG,4293,2.09,1
lean_by_difficulty,VPG,4294,1.99,1
lean_by_difficulty,VPG,4295,1.91,1
lean_by_difficulty,VPG,4296,2.17,1
lean_by_difficulty,VPG,4297,2.11,1
lean_by_difficulty,VPG,4298,2.07,1
lean_by_difficulty,VPG,4299,1.78,1
lean_by_difficulty,VPG,4300,1.98,1
lean_by_difficulty,VPG,4301,2.16,1
lean_by_difficulty,VPG,4302,1.88,1
lean_by_difficulty,VPG,4303,1.82,1
lean_by_difficulty,VPG,4304,1.92,1
lean_by_difficulty,VPG,4305,1.94,1
lean_by_difficulty,VPG,4306,1.84,1
lean_by_difficulty,VPG,4307,1.84,1
lean_by_difficulty,VPG,4308,2.12,1
lean_by_difficulty,VPG,4309,1.9,1
lean_by_difficulty,VPG,4310,1.91,1
lean_by_difficulty,VPG,4311,1.85,1
lean_by_difficulty,VPG,4312,1.85,1
lean_by_difficulty,VPG,4313,1.93,1
lean_by_difficulty,VPG,4314,2.01,1
lean_by_difficulty,VPG,4315,1.72,1
lean_by_difficulty,VPG,4316,1.77,1
lean_by_difficulty,VPG,4317,1.83,1
lean_by_difficulty,VPG,4318,1.98,1
lean_by_difficulty,VPG,4319,1.66,1
lean_by_difficulty,VPG,4320,1.64,1
lean_by_difficulty,VPG,4321,1.65,1
lean_by_difficulty,VPG,4322,1.71,1
lean_by_difficulty,VPG,4323,1.55,1
lean_by_difficulty,VPG,4324,1.72,1
lean_by_difficulty,VPG,4325,1.66,1
lean_by_difficulty,VPG,4326,1.59,1
lean_by_difficulty,VPG,4327,1.56,1
lean_by_difficulty,VPG,4328,1.67,1
lean_by_difficulty,VPG,4329,1.79,1
lean_by_difficulty,VPG,4330,1.55,1
lean_by_difficulty,VPG,4331,1.6,1
lean_by_difficulty,VPG,4332,1.73,1
lean_by_difficulty,VPG,4333,1.69,1
lean_by_difficulty,VPG,4334,1.65,1
lean_by_difficulty,VPG,4335,1.81,1
lean_by_difficulty,VPG,4336,1.63,1
lean_by_difficulty,VPG,4337,1.71,1
lean_by_difficulty,VPG,4338,1.66,1
lean_by_difficulty,VPG,4339,1.55,1
lean_by_difficulty,VPG,4340,1.52,1
lean_by_difficulty,VPG,4341,1.62,1
lean_by_difficulty,VPG,4342,1.61,1
lean_by_difficulty,VPG,4343,1.63,1
lean_by_difficulty,VPG,4344,1.64,1
lean_by_difficulty,VPG,4345,1.65,1
lean_by_difficulty,VPG,4346,1.62,1
lean_by_difficulty,VPG,4347,1.46,1
lean_by_difficulty,VPG,4348,1.63,1
lean_by_difficulty,VPG,4349,1.56,1
lean_by_difficulty,VPG,4350,1.6,1
lean_by_difficulty,VPG,4351,1.48,1
lean_by_difficulty,VPG,4352,1.55,1
lean_by_difficulty,VPG,4353,1.72,1
lean_by_difficulty,VPG,4354,1.54,1
lean_by_difficulty,VPG,4355,1.43,1
lean_by_difficulty,VPG,4356,1.56,1
lean_by_difficulty,VPG,4357,1.56,1
lean_by_difficulty,VPG,4358,1.62,1
lean_by_difficulty,VPG,4359,1.54,1
lean_by_difficulty,VPG,4360,1.59,1
lean_by_difficulty,VPG,4361,1.64,1
lean_by_difficulty,VPG,4362,1.7,1
lean_by_difficulty,VPG,4363,1.67,1
lean_by_difficulty,VPG,4364,1.73,1
lean_by_difficulty,VPG,4365,1.82,1
lean_by_difficulty,VPG,4366,1.58,1
lean_by_difficulty,VPG,4367,1.7,1
lean_by_difficulty,VPG,4368,1.65,1
lean_by_difficulty,VPG,4369,1.5,1
lean_by_difficulty,VPG,4370,1.68,1
lean_by_difficulty,VPG,4371,1.6,1
lean_by_difficulty,VPG,4372,1.56,1
lean_by_difficulty,VPG,4373,1.6,1
lean_by_difficulty,VPG,4374,1.56,1
lean_by_difficulty,VPG,4375,1.52,1
lean_by_difficulty,VPG,4376,1.58,1
lean_by_difficulty,VPG,4377,1.55,1
lean_by_difficulty,VPG,4378,1.54,1
lean_by_difficulty,VPG,4379,1.51,1
lean_by_difficulty,VPG,4380,1.49,1
lean_by_difficulty,VPG,4381,1.54,1
lean_by_difficulty,VPG,4382,1.53,1
lean_by_difficulty,VPG,4383,1.45,1
lean_by_difficulty,VPG,4384,1.47,1
lean_by_difficulty,VPG,4385,1.54,1
lean_by_difficulty,VPG,4386,1.51,1
lean_by_difficulty,VPG,4387,1.63,1
lean_by_difficulty,VPG,4388,1.58,1
lean_by_difficulty,VPG,4389,1.61,1
lean_by_difficulty,VPG,4390,1.58,1
lean_by_difficulty,VPG,4391,1.56,1
lean_by_difficulty,VPG,4392,1.6,1
lean_by_difficulty,VPG,4393,1.56,1
lean_by_difficulty,VPG,4394,1.88,1
lean_by_difficulty,VPG,4395,1.69,1
lean_by_difficulty,VPG,4396,1.56,1
lean_by_difficulty,VPG,4397,1.71,1
lean_by_difficulty,VPG,4398,1.59,1
lean_by_difficulty,VPG,4399,1.67,1
lean_by_difficulty,VPG,4400,1.66,1
lean_by_difficulty,VPG,4401,1.72,1
lean_by_difficulty,VPG,4402,1.7,1
lean_by_difficulty,VPG,4403,1.76,1
lean_by_difficulty,VPG,4404,1.69,1
lean_by_difficulty,VPG,4405,1.77,1
lean_by_difficulty,VPG,4406,1.9,1
lean_by_difficulty,VPG,4407,1.89,1
lean_by_difficulty,VPG,4408,1.93,1
lean_by_difficulty,VPG,4409,1.98,1
lean_by_difficulty,VPG,4410,1.98,1
lean_by_difficulty,VPG,4411,2.03,1
lean_by_difficulty,VPG,4412,1.89,1
lean_by_difficulty,VPG,4413,1.88,1
lean_by_difficulty,VPG,4414,1.92,1
lean_by_difficulty,VPG,4415,1.92,1
lean_by_difficulty,VPG,4416,2.02,1
lean_by_difficulty,VPG,4417,1.76,1
lean_by_difficulty,VPG,4418,1.8,1
lean_by_difficulty,VPG,4419,1.71,1
lean_by_difficulty,VPG,4420,1.94,1
lean_by_difficulty,VPG,4421,1.92,1
lean_by_difficulty,VPG,4422,1.93,1
lean_by_difficulty,VPG,4423,2.11,1
lean_by_difficulty,VPG,4424,1.99,1
lean_by_difficulty,VPG,4425,1.97,1
lean_by_difficulty,VPG,4426,2.13,1
lean_by_difficulty,VPG,4427,2.29,1
lean_by_difficulty,VPG,4428,2.4,1
lean_by_difficulty,VPG,4429,2,1
lean_by_difficulty,VPG,4430,2.14,1
lean_by_difficulty,VPG,4431,2.04,1
lean_by_difficulty,VPG,4432,2.14,1
lean_by_difficulty,VPG,4433,2.3,1
lean_by_difficulty,VPG,4434,2.06,1
lean_by_difficulty,VPG,4435,2.13,1
lean_by_difficulty,VPG,4436,2.5,1
lean_by_difficulty,VPG,4437,2.44,1
lean_by_difficulty,VPG,4438,2.12,1
lean_by_difficulty,VPG,4439,2.57,1
lean_by_difficulty,VPG,4440,2.52,1
lean_by_difficulty,VPG,4441,2.25,1
lean_by_difficulty,VPG,4442,2.01,1
lean_by_difficulty,VPG,4443,2.33,1
lean_by_difficulty,VPG,4444,2.21,1
lean_by_difficulty,VPG,4445,2.84,1
lean_by_difficulty,VPG,4446,3.04,1
lean_by_difficulty,VPG,4447,3,1
lean_by_difficulty,VPG,4448,3.22,1
lean_by_difficulty,VPG,4449,2.79,1
lean_by_difficulty,VPG,4450,2.98,1
lean_by_difficulty,VPG,4451,3.22,1
lean_by_difficulty,VPG,4452,3.1,1
lean_by_difficulty,VPG,4453,3.54,1
lean_by_difficulty,VPG,4454,3.29,1
lean_by_difficulty,VPG,4455,3.12,1
lean_by_difficulty,VPG,4456,2.91,1
lean_by_difficulty,VPG,4457,3.21,1
lean_by_difficulty,VPG,4458,3,1
lean_by_difficulty,VPG,4459,3,1
lean_by_difficulty,VPG,4460,2.7,1
lean_by_difficulty,VPG,4461,2.8,1
lean_by_difficulty,VPG,4462,2.62,1
lean_by_difficulty,VPG,4463,2.05,1
lean_by_difficulty,VPG,4464,2.61,1
lean_by_difficulty,VPG,4465,2.35,1
lean_by_difficulty,VPG,4466,2.29,1
lean_by_difficulty,VPG,4467,2.11,1
lean_by_difficulty,VPG,4468,2.48,1
lean_by_difficulty,VPG,4469,2.25,1
lean_by_difficulty,VPG,4470,2.12,1
lean_by_difficulty,VPG,4471,2.18,1
lean_by_difficulty,VPG,4472,2.11,1
lean_by_difficulty,VPG,4473,2.46,1
lean_by_difficulty,VPG,4474,2.18,1
lean_by_difficulty,VPG,4475,1.82,1
lean_by_difficulty,VPG,4476,2.39,1
lean_by_difficulty,VPG,4477,2.76,1
lean_by_difficulty,VPG,4478,3.19,1
lean_by_difficulty,VPG,4479,3.03,1
lean_by_difficulty,VPG,4480,2.98,1
lean_by_difficulty,VPG,4481,2.21,1
lean_by_difficulty,VPG,4482,2.19,1
lean_by_difficulty,VPG,4483,2.58,1
lean_by_difficulty,VPG,4484,2.52,1
lean_by_difficulty,VPG,4485,1.85,1
lean_by_difficulty,VPG,4486,1.83,1
lean_by_difficulty,VPG,4487,1.93,1
lean_by_difficulty,VPG,4488,1.59,1
lean_by_difficulty,VPG,4489,1.74,1
lean_by_difficulty,VPG,4490,1.86,1
lean_by_difficulty,VPG,4491,1.81,1
lean_by_difficulty,VPG,4492,2.24,1
lean_by_difficulty,VPG,4493,1.9,1
lean_by_difficulty,VPG,4494,2.15,1
lean_by_difficulty,VPG,4495,2.09,1
lean_by_difficulty,VPG,4496,1.78,1
lean_by_difficulty,VPG,4497,1.9,1
lean_by_difficulty,VPG,4498,1.84,1
lean_by_difficulty,VPG,4499,1.8,1
lean_by_difficulty,VPG,4500,1.87,1
lean_by_difficulty,VPG,4501,1.99,1
lean_by_difficulty,VPG,4502,1.67,1
lean_by_difficulty,VPG,4503,2.03,1
lean_by_difficulty,VPG,4504,1.62,1
lean_by_difficulty,VPG,4505,1.63,1
lean_by_difficulty,VPG,4506,1.78,1
lean_by_difficulty,VPG,4507,1.7,1
lean_by_difficulty,VPG,4508,1.9,1
lean_by_difficulty,VPG,4509,1.82,1
lean_by_difficulty,VPG,4510,2.05,1
lean_by_difficulty,VPG,4511,1.78,1
lean_by_difficulty,VPG,4512,1.95,1
lean_by_difficulty,VPG,4513,1.9,1
lean_by_difficulty,VPG,4514,1.82,1
lean_by_difficulty,VPG,4515,1.73,1
lean_by_difficulty,VPG,4516,1.69,1
lean_by_difficulty,VPG,4517,2.03,1
lean_by_difficulty,VPG,4518,1.61,1
lean_by_difficulty,VPG,4519,1.66,1
lean_by_difficulty,VPG,4520,1.56,1
lean_by_difficulty,VPG,4521,1.64,1
lean_by_difficulty,VPG,4522,1.66,1
lean_by_difficulty,VPG,4523,1.52,1
lean_by_difficulty,VPG,4524,1.53,1
lean_by_difficulty,VPG,4525,1.79,1
lean_by_difficulty,VPG,4526,1.55,1
lean_by_difficulty,VPG,4527,1.5,1
lean_by_difficulty,VPG,4528,1.49,1
lean_by_difficulty,VPG,4529,1.67,1
lean_by_difficulty,VPG,4530,1.5,1
lean_by_difficulty,VPG,4531,1.53,1
lean_by_difficulty,VPG,4532,1.54,1
lean_by_difficulty,VPG,4533,1.64,1
lean_by_difficulty,VPG,4534,1.58,1
lean_by_difficulty,VPG,4535,1.5,1
lean_by_difficulty,VPG,4536,1.31,1
lean_by_difficulty,VPG,4537,1.5,1
lean_by_difficulty,VPG,4538,1.56,1
lean_by_difficulty,VPG,4539,1.51,1
lean_by_difficulty,VPG,4540,1.62,1
lean_by_difficulty,VPG,4541,1.5,1
lean_by_difficulty,VPG,4542,1.55,1
lean_by_difficulty,VPG,4543,1.63,1
lean_by_difficulty,VPG,4544,1.62,1
lean_by_difficulty,VPG,4545,1.58,1
lean_by_difficulty,VPG,4546,1.53,1
lean_by_difficulty,VPG,4547,1.55,1
lean_by_difficulty,VPG,4548,1.56,1
lean_by_difficulty,VPG,4549,1.56,1
lean_by_difficulty,VPG,4550,1.51,1
lean_by_difficulty,VPG,4551,1.63,1
lean_by_difficulty,VPG,4552,1.28,1
lean_by_difficulty,VPG,4553,1.49,1
lean_by_difficulty,VPG,4554,1.29,1
lean_by_difficulty,VPG,4555,1.61,1
lean_by_difficulty,VPG,4556,1.66,1
lean_by_difficulty,VPG,4557,1.68,1
lean_by_difficulty,VPG,4558,1.7,1
lean_by_difficulty,VPG,4559,1.66,1
lean_by_difficulty,VPG,4560,1.63,1
lean_by_difficulty,VPG,4561,1.72,1
lean_by_difficulty,VPG,4562,1.72,1
lean_by_difficulty,VPG,4563,1.77,1
lean_by_difficulty,VPG,4564,1.81,1
lean_by_difficulty,VPG,4565,1.84,1
lean_by_difficulty,VPG,4566,1.8,1
lean_by_difficulty,VPG,4567,1.88,1
lean_by_difficulty,VPG,4568,2.07,1
lean_by_difficulty,VPG,4569,1.8,1
lean_by_difficulty,VPG,4570,2.05,1
lean_by_difficulty,VPG,4571,2.14,1
lean_by_difficulty,VPG,4572,1.84,1
lean_by_difficulty,VPG,4573,2.07,1
lean_by_difficulty,VPG,4574,2.12,1
lean_by_difficulty,VPG,4575,2.03,1
lean_by_difficulty,VPG,4576,2.34,1
lean_by_difficulty,VPG,4577,2.07,1
lean_by_difficulty,VPG,4578,1.87,1
lean_by_difficulty,VPG,4579,1.92,1
lean_by_difficulty,VPG,4580,2.02,1
lean_by_difficulty,VPG,4581,1.97,1
lean_by_difficulty,VPG,4582,1.91,1
lean_by_difficulty,VPG,4583,2.44,1
lean_by_difficulty,VPG,4584,1.72,1
lean_by_difficulty,VPG,4585,1.83,1
lean_by_difficulty,VPG,4586,1.78,1
lean_by_difficulty,VPG,4587,1.98,1
lean_by_difficulty,VPG,4588,1.97,1
lean_by_difficulty,VPG,4589,1.82,1
lean_by_difficulty,VPG,4590,2.06,1
lean_by_difficulty,VPG,4591,1.86,1
lean_by_difficulty,VPG,4592,2.15,1
lean_by_difficulty,VPG,4593,1.85,1
lean_by_difficulty,VPG,4594,1.84,1
lean_by_difficulty,VPG,4595,2,1
lean_by_difficulty,VPG,4596,1.78,1
lean_by_difficulty,VPG,4597,1.87,1
lean_by_difficulty,VPG,4598,1.82,1
lean_by_difficulty,VPG,4599,1.88,1
lean_by_difficulty,VPG,4600,2.05,1
lean_by_difficulty,VPG,4601,2.25,1
lean_by_difficulty,VPG,4602,1.88,1
lean_by_difficulty,VPG,4603,2.2,1
lean_by_difficulty,VPG,4604,2.17,1
lean_by_difficulty,VPG,4605,1.89,1
lean_by_difficulty,VPG,4606,2.11,1
lean_by_difficulty,VPG,4607,2.04,1
lean_by_difficulty,VPG,4608,2.01,1
lean_by_difficulty,VPG,4609,2.22,1
lean_by_difficulty,VPG,4610,2.21,1
lean_by_difficulty,VPG,4611,2.14,1
lean_by_difficulty,VPG,4612,2.09,1
lean_by_difficulty,VPG,4613,2.31,1
lean_by_difficulty,VPG,4614,2.28,1
lean_by_difficulty,VPG,4615,2,1
lean_by_difficulty,VPG,4616,2.31,1
lean_by_difficulty,VPG,4617,2.03,1
lean_by_difficulty,VPG,4618,2.43,1
lean_by_difficulty,VPG,4619,2.3,1
lean_by_difficulty,VPG,4620,2.17,1
lean_by_difficulty,VPG,4621,2.46,1
lean_by_difficulty,VPG,4622,2.04,1
lean_by_difficulty,VPG,4623,2.31,1
lean_by_difficulty,VPG,4624,2.35,1
lean_by_difficulty,VPG,4625,2.21,1
lean_by_difficulty,VPG,4626,2.18,1
lean_by_difficulty,VPG,4627,1.89,1
lean_by_difficulty,VPG,4628,1.93,1
lean_by_difficulty,VPG,4629,1.89,1
lean_by_difficulty,VPG,4630,1.93,1
lean_by_difficulty,VPG,4631,1.95,1
lean_by_difficulty,VPG,4632,1.81,1
lean_by_difficulty,VPG,4633,1.73,1
lean_by_difficulty,VPG,4634,1.87,1
lean_by_difficulty,VPG,4635,1.65,1
lean_by_difficulty,VPG,4636,1.89,1
lean_by_difficulty,VPG,4637,1.79,1
lean_by_difficulty,VPG,4638,1.77,1
lean_by_difficulty,VPG,4639,1.66,1
lean_by_difficulty,VPG,4640,1.84,1
lean_by_difficulty,VPG,4641,1.87,1
lean_by_difficulty,VPG,4642,1.9,1
lean_by_difficulty,VPG,4643,2.09,1
lean_by_difficulty,VPG,4644,2.05,1
lean_by_difficulty,VPG,4645,1.83,1
lean_by_difficulty,VPG,4646,1.89,1
lean_by_difficulty,VPG,4647,1.79,1
lean_by_difficulty,VPG,4648,1.76,1
lean_by_difficulty,VPG,4649,1.86,1
lean_by_difficulty,VPG,4650,2.03,1
lean_by_difficulty,VPG,4651,1.68,1
lean_by_difficulty,VPG,4652,1.83,1
lean_by_difficulty,VPG,4653,1.63,1
lean_by_difficulty,VPG,4654,1.69,1
lean_by_difficulty,VPG,4655,1.66,1
lean_by_difficulty,VPG,4656,1.65,1
lean_by_difficulty,VPG,4657,1.72,1
lean_by_difficulty,VPG,4658,1.8,1
lean_by_difficulty,VPG,4659,1.57,1
lean_by_difficulty,VPG,4660,1.82,1
lean_by_difficulty,VPG,4661,1.68,1
lean_by_difficulty,VPG,4662,1.71,1
lean_by_difficulty,VPG,4663,1.75,1
lean_by_difficulty,VPG,4664,1.99,1
lean_by_difficulty,VPG,4665,1.66,1
lean_by_difficulty,VPG,4666,1.73,1
lean_by_difficulty,VPG,4667,1.64,1
lean_by_difficulty,VPG,4668,1.65,1
lean_by_difficulty,VPG,4669,1.92,1
lean_by_difficulty,VPG,4670,1.72,1
lean_by_difficulty,VPG,4671,1.75,1
lean_by_difficulty,VPG,4672,1.68,1
